南一_108_中正國小_第二次段考,364,0,SERIAL
康軒_108_伸東國小_第二次段考,404,0,SERIAL
南一_112_臺南市和順國小_期末考,336,0,SERIAL
康軒_108_東芳國小_第二次段考,353,0,SERIAL
南一_111_舊館國小_第一次段考,440,0,SERIAL
康軒_111_廣興國小_第一次段考,382,0,SERIAL
南一_113_02第二次評量三年級自然科評量答案卷_未知,306,0,SERIAL
康軒_110_中山國小_第一次段考,332,0,SERIAL
南一_113_未知國小_期末考,319,0,SERIAL
康軒_111_新北安和國小_期末考,379,0,SERIAL
南一_109_成功國小_第一次段考,400,0,SERIAL
康軒_108_四維國小_第二次段考,766,0,SERIAL
南一_113_02第一次評量三年級自然科評量答案卷_未知,301,0,SERIAL
康軒_108_四維國小_第一次段考,481,0,SERIAL
南一_108_舊館國小_第一次段考,333,0,SERIAL
康軒_108_大園國小_第一次段考,329,0,SERIAL
南一_112_文德國小_第二次段考,419,0,SERIAL
康軒_109_安和國小_第一次段考,309,0,SERIAL
南一_108_成德國小_第二次段考,333,0,SERIAL
康軒_108_海佃國小_第二次段考,324,0,SERIAL
南一_112_勝利國小_期中考,647,0,SERIAL
康軒_109_新生國小_第一次段考,364,0,SERIAL
南一_111_田中國小_第二次段考,331,0,SERIAL
康軒_110_內安國小_第一次段考,363,0,SERIAL
南一_111_舊館國小_第三次段考,417,0,SERIAL
康軒_108_興南國小_第一次段考,431,0,SERIAL
南一_111_舊館國小_第二次段考,332,0,SERIAL
康軒_111_安和國小_期末考,436,0,SERIAL
南一_108_豐崙國小_第一次段考,305,0,SERIAL
康軒_112_安和國小_期末考,340,0,SERIAL
康軒_112_新北安和國小_期末考,284,0,SERIAL
康軒_111_三民國小_第一次段考,309,0,SERIAL
康軒_111_三民國小_第二次段考,347,0,SERIAL
康軒_111_勝利國小_期中考,349,0,SERIAL
康軒_108_大園國小_第三次段考,333,0,SERIAL
康軒_108_大園國小_第二次段考,257,0,SERIAL
康軒_112_內安國小_第一次段考,255,0,SERIAL
康軒_111_內安國小_第一次段考,287,0,SERIAL
康軒_111_內安國小_第二次段考,215,0,SERIAL
康軒_108_路上國小_第二次段考,284,0,SERIAL
康軒_112_內安國小_第二次段考,164,0,SERIAL
